,cc_id,nir,red,blue,green,emad,smad,bcmad,count,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,ndwi,b_g,b_r,mci,ndci,y,x,spatial_ref,time
70,3,0.021,0.077199996,0.1043,0.1343,0.06080901,2.4923622e-06,1.6789427e-05,0.0033,0.016999999,0.0174,0.0145,0.0137,0.0871,0.0758,0.0222,0.0246,0.8051076,-0.26997638,-0.089864165,-0.57230145,0.7295557,0.77661955,1.3510363,0.27704483,-0.009150287,-1958035.0,3063485.0,3832,2024-01-01
71,3,0.0221,0.0787,0.104899995,0.13669999,0.0699108,2.6708751e-06,1.9307196e-05,0.0033999998,0.018199999,0.0184,0.0150999995,0.0143,0.084199995,0.0779,0.0234,0.025999999,0.801054,-0.26926646,-0.1094659,-0.5615079,0.72166246,0.76737386,1.3329097,0.28369704,-0.0051085483,-1958005.0,3063485.0,3832,2024-01-01
72,3,0.0221,0.0787,0.104899995,0.13669999,0.0699108,2.6708751e-06,1.9307196e-05,0.0033999998,0.018199999,0.0184,0.0150999995,0.0143,0.084199995,0.0779,0.0234,0.025999999,0.801054,-0.26926646,-0.1094659,-0.5615079,0.72166246,0.76737386,1.3329097,0.28369704,-0.0051085483,-1958005.0,3063485.0,3832,2024-01-01
73,3,0.0211,0.0757,0.102699995,0.13329999,0.06723143,2.7367412e-06,1.8311468e-05,0.0033,0.0176,0.0177,0.0142,0.013499999,0.0828,0.0747,0.0224,0.024999999,0.80745757,-0.27559805,-0.1072776,-0.5640496,0.7266839,0.7704426,1.356671,0.2824632,-0.00664895,-1957995.0,3063485.0,3832,2024-01-01
74,3,0.0212,0.0707,0.0968,0.1214,0.07066523,3.1920104e-06,2.1167898e-05,0.0033999998,0.0178,0.0157,0.015299999,0.0139,0.060599998,0.0708,0.023,0.0251,0.77615213,-0.26392508,-0.22998731,-0.53862894,0.7026648,0.7973641,1.3691655,0.29943502,0.00070672575,-1957825.0,3063485.0,3832,2024-01-01
75,4,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
76,4,0.0207,0.022799999,0.0447,0.0338,0.06580405,7.763034e-06,5.0883245e-05,0.0039,0.0209,0.0207,0.0207,0.0188,0.0458,0.023899999,0.021599999,0.0224,0.24036695,-0.1943463,0.0121546965,-0.048275825,0.24036695,1.3224853,1.9605265,0.86610883,0.023554605,-1957405.0,3063485.0,3832,2024-01-01
77,4,0.021499999,0.0234,0.0457,0.0345,0.06896091,6.751549e-06,4.9818864e-05,0.0039,0.0211,0.0208,0.0208,0.0191,0.045399997,0.023799999,0.022,0.0222,0.2477396,-0.19170985,-0.0032930996,-0.04231627,0.23214287,1.3246377,1.9529915,0.9033613,0.008474562,-1957365.0,3063485.0,3832,2024-01-01
78,4,0.0207,0.022799999,0.0447,0.0338,0.06580405,7.763034e-06,5.0883245e-05,0.0039,0.0209,0.0207,0.0207,0.0188,0.0458,0.023899999,0.021599999,0.0224,0.24036695,-0.1943463,0.0121546965,-0.048275825,0.24036695,1.3224853,1.9605265,0.86610883,0.023554605,-1957405.0,3063485.0,3832,2024-01-01
79,4,0.0207,0.022799999,0.0447,0.0338,0.06580405,7.763034e-06,5.0883245e-05,0.0039,0.0209,0.0207,0.0207,0.0188,0.0458,0.023899999,0.021599999,0.0224,0.24036695,-0.1943463,0.0121546965,-0.048275825,0.24036695,1.3224853,1.9605265,0.86610883,0.023554605,-1957405.0,3063485.0,3832,2024-01-01
80,4,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
81,4,0.021499999,0.0234,0.0457,0.0345,0.06896091,6.751549e-06,4.9818864e-05,0.0039,0.0211,0.0208,0.0208,0.0191,0.045399997,0.023799999,0.022,0.0222,0.2477396,-0.19170985,-0.0032930996,-0.04231627,0.23214287,1.3246377,1.9529915,0.9033613,0.008474562,-1957365.0,3063485.0,3832,2024-01-01
82,4,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
83,4,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
84,4,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957695.0,3063485.0,3832,2024-01-01
85,4,0.021699999,0.0266,0.0517,0.0481,0.070596434,5.829447e-06,4.0480732e-05,0.0037999998,0.0231,0.0198,0.020399999,0.018199999,0.0493,0.0398,0.026099999,0.027199998,0.40437958,-0.28781793,-0.023762373,-0.1014493,0.3782235,1.0748441,1.943609,0.5452261,0.19879518,-1957685.0,3063485.0,3832,2024-01-01
86,4,0.021599999,0.025799999,0.0502,0.043399997,0.06675386,5.4312286e-06,4.5174736e-05,0.0037999998,0.0213,0.0199,0.020299999,0.018099999,0.0491,0.029399998,0.023,0.023799999,0.36263734,-0.25433525,-0.011077543,-0.08860761,0.3353846,1.1566821,1.9457365,0.7346939,0.06521738,-1957675.0,3063485.0,3832,2024-01-01
87,4,0.021599999,0.025799999,0.0502,0.043399997,0.06675386,5.4312286e-06,4.5174736e-05,0.0037999998,0.0213,0.0199,0.020299999,0.018099999,0.0491,0.029399998,0.023,0.023799999,0.36263734,-0.25433525,-0.011077543,-0.08860761,0.3353846,1.1566821,1.9457365,0.7346939,0.06521738,-1957675.0,3063485.0,3832,2024-01-01
88,4,0.021699999,0.0266,0.0517,0.0481,0.070596434,5.829447e-06,4.0480732e-05,0.0037999998,0.0231,0.0198,0.020399999,0.018199999,0.0493,0.0398,0.026099999,0.027199998,0.40437958,-0.28781793,-0.023762373,-0.1014493,0.3782235,1.0748441,1.943609,0.5452261,0.19879518,-1957685.0,3063485.0,3832,2024-01-01
89,4,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957695.0,3063485.0,3832,2024-01-01
90,4,0.021599999,0.025799999,0.0502,0.043399997,0.06675386,5.4312286e-06,4.5174736e-05,0.0037999998,0.0213,0.0199,0.020299999,0.018099999,0.0491,0.029399998,0.023,0.023799999,0.36263734,-0.25433525,-0.011077543,-0.08860761,0.3353846,1.1566821,1.9457365,0.7346939,0.06521738,-1957675.0,3063485.0,3832,2024-01-01
91,4,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957695.0,3063485.0,3832,2024-01-01
92,4,0.022599999,0.0257,0.0486,0.0381,0.07292652,7.6071915e-06,4.8915466e-05,0.0039,0.022499999,0.022,0.0221,0.0202,0.048,0.0266,0.0232,0.024,0.26578075,-0.1943574,-0.00621117,-0.06418221,0.25535423,1.2755905,1.8910506,0.84962404,0.01720842,-1957625.0,3063485.0,3832,2024-01-01
93,4,0.022599999,0.0257,0.0486,0.0381,0.07292652,7.6071915e-06,4.8915466e-05,0.0039,0.022499999,0.022,0.0221,0.0202,0.048,0.0266,0.0232,0.024,0.26578075,-0.1943574,-0.00621117,-0.06418221,0.25535423,1.2755905,1.8910506,0.84962404,0.01720842,-1957625.0,3063485.0,3832,2024-01-01
94,4,0.020399999,0.0242,0.047399998,0.0374,0.06736763,6.2114536e-06,4.734859e-05,0.0037999998,0.0211,0.02,0.020299999,0.018199999,0.0492,0.0253,0.022,0.022699999,0.2963605,-0.21428572,0.018633548,-0.085201815,0.29411766,1.2673796,1.9586776,0.80632406,0.022222223,-1957645.0,3063485.0,3832,2024-01-01
95,4,0.022599999,0.0257,0.0486,0.0381,0.07292652,7.6071915e-06,4.8915466e-05,0.0039,0.022499999,0.022,0.0221,0.0202,0.048,0.0266,0.0232,0.024,0.26578075,-0.1943574,-0.00621117,-0.06418221,0.25535423,1.2755905,1.8910506,0.84962404,0.01720842,-1957625.0,3063485.0,3832,2024-01-01
96,5,0.0284,0.0402,0.0613,0.0712,0.083775535,4.9014716e-06,3.7618738e-05,0.0037999998,0.0256,0.020399999,0.0212,0.019,0.0559,0.0545,0.0307,0.0321,0.54112554,-0.2782765,-0.04607507,-0.17201164,0.42971885,0.86095506,1.5248756,0.52110094,0.15100318,-1957725.0,3063485.0,3832,2024-01-01
97,5,0.031,0.0523,0.0669,0.081999995,0.09476171,4.358068e-06,3.5998873e-05,0.0037999998,0.025899999,0.0212,0.0211,0.0188,0.0565,0.0696,0.032899998,0.035,0.59068865,-0.22114667,-0.08427878,-0.2557023,0.45132744,0.8158537,1.2791587,0.4454023,0.14191963,-1957765.0,3063485.0,3832,2024-01-01
98,5,0.030399999,0.046099998,0.063999996,0.076699995,0.09231487,5.1460624e-06,3.7918162e-05,0.0037999998,0.0263,0.0211,0.021499999,0.019199999,0.056599997,0.064899996,0.0328,0.0348,0.5621181,-0.24918565,-0.06135986,-0.20522876,0.43230623,0.83441985,1.3882864,0.46841297,0.16936935,-1957735.0,3063485.0,3832,2024-01-01
99,5,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957705.0,3063485.0,3832,2024-01-01
100,5,0.021699999,0.0266,0.0517,0.0481,0.070596434,5.829447e-06,4.0480732e-05,0.0037999998,0.0231,0.0198,0.020399999,0.018199999,0.0493,0.0398,0.026099999,0.027199998,0.40437958,-0.28781793,-0.023762373,-0.1014493,0.3782235,1.0748441,1.943609,0.5452261,0.19879518,-1957685.0,3063485.0,3832,2024-01-01
101,5,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957695.0,3063485.0,3832,2024-01-01
102,6,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957695.0,3063485.0,3832,2024-01-01
103,6,0.0252,0.0349,0.0585,0.0645,0.08087989,5.4084985e-06,3.7338716e-05,0.0037999998,0.0255,0.0202,0.021,0.0188,0.055499997,0.0541,0.030499998,0.0319,0.50877196,-0.2977867,-0.026315812,-0.16139765,0.43812704,0.90697676,1.6762178,0.46580407,0.21573034,-1957715.0,3063485.0,3832,2024-01-01
104,6,0.030399999,0.046099998,0.063999996,0.076699995,0.09231487,5.1460624e-06,3.7918162e-05,0.0037999998,0.0263,0.0211,0.021499999,0.019199999,0.056599997,0.064899996,0.0328,0.0348,0.5621181,-0.24918565,-0.06135986,-0.20522876,0.43230623,0.83441985,1.3882864,0.46841297,0.16936935,-1957735.0,3063485.0,3832,2024-01-01
105,6,0.0309,0.049399998,0.0646,0.0791,0.092880644,4.880464e-06,3.7823833e-05,0.0037999998,0.0262,0.0213,0.021499999,0.0191,0.056599997,0.065,0.0327,0.0347,0.5725646,-0.23112841,-0.066006616,-0.23038605,0.4381818,0.81668776,1.3076923,0.47538462,0.13636364,-1957745.0,3063485.0,3832,2024-01-01
106,6,0.0284,0.0402,0.0613,0.0712,0.083775535,4.9014716e-06,3.7618738e-05,0.0037999998,0.0256,0.020399999,0.0212,0.019,0.0559,0.0545,0.0307,0.0321,0.54112554,-0.2782765,-0.04607507,-0.17201164,0.42971885,0.86095506,1.5248756,0.52110094,0.15100318,-1957725.0,3063485.0,3832,2024-01-01
107,6,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957705.0,3063485.0,3832,2024-01-01
108,6,0.0284,0.0402,0.0613,0.0712,0.083775535,4.9014716e-06,3.7618738e-05,0.0037999998,0.0256,0.020399999,0.0212,0.019,0.0559,0.0545,0.0307,0.0321,0.54112554,-0.2782765,-0.04607507,-0.17201164,0.42971885,0.86095506,1.5248756,0.52110094,0.15100318,-1957725.0,3063485.0,3832,2024-01-01
109,6,0.0252,0.0349,0.0585,0.0645,0.08087989,5.4084985e-06,3.7338716e-05,0.0037999998,0.0255,0.0202,0.021,0.0188,0.055499997,0.0541,0.030499998,0.0319,0.50877196,-0.2977867,-0.026315812,-0.16139765,0.43812704,0.90697676,1.6762178,0.46580407,0.21573034,-1957715.0,3063485.0,3832,2024-01-01
110,6,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957695.0,3063485.0,3832,2024-01-01
111,6,0.022499999,0.029399998,0.054199997,0.0552,0.06956778,4.8233537e-06,3.8391518e-05,0.0037999998,0.023,0.0196,0.020299999,0.018099999,0.0492,0.039899997,0.026099999,0.027199998,0.4622517,-0.30496454,-0.048355892,-0.13294797,0.42084947,0.981884,1.8435374,0.56390977,0.15151514,-1957695.0,3063485.0,3832,2024-01-01
112,6,0.021699999,0.0251,0.0466,0.036,0.07196754,1.0074997e-05,5.0560717e-05,0.0039,0.022699999,0.0211,0.0222,0.020399999,0.046299998,0.0263,0.023599999,0.024,0.23711339,-0.17839605,-0.0032292935,-0.07264961,0.24783364,1.2944444,1.8565737,0.825095,0.023346301,-1957545.0,3063485.0,3832,2024-01-01
113,6,0.02,0.022799999,0.0449,0.0337,0.067558564,9.763622e-06,5.024598e-05,0.0039,0.0207,0.0199,0.020299999,0.0188,0.045399997,0.023699999,0.021499999,0.022,0.24814819,-0.19292039,0.005537069,-0.06542054,0.25512105,1.3323442,1.9692984,0.8438819,0.019354846,-1957515.0,3063485.0,3832,2024-01-01
114,5,0.0199,0.022599999,0.0444,0.0337,0.06728264,9.804577e-06,5.06331e-05,0.0039,0.0207,0.0199,0.020299999,0.0187,0.045399997,0.023699999,0.021499999,0.022,0.24814819,-0.19715811,0.011135839,-0.063529395,0.2574627,1.3175074,1.9646019,0.8396625,0.0237581,-1957505.0,3063485.0,3832,2024-01-01
115,5,0.02,0.022799999,0.0449,0.0337,0.067558564,9.763622e-06,5.024598e-05,0.0039,0.0207,0.0199,0.020299999,0.0188,0.045399997,0.023699999,0.021499999,0.022,0.24814819,-0.19292039,0.005537069,-0.06542054,0.25512105,1.3323442,1.9692984,0.8438819,0.019354846,-1957515.0,3063485.0,3832,2024-01-01
116,5,0.02,0.022799999,0.0449,0.0337,0.067558564,9.763622e-06,5.024598e-05,0.0039,0.0207,0.0199,0.020299999,0.0188,0.045399997,0.023699999,0.021499999,0.022,0.24814819,-0.19292039,0.005537069,-0.06542054,0.25512105,1.3323442,1.9692984,0.8438819,0.019354846,-1957515.0,3063485.0,3832,2024-01-01
117,5,0.020499999,0.022799999,0.044999998,0.0336,0.06724661,8.049977e-06,5.0291615e-05,0.0039,0.020299999,0.0197,0.02,0.018099999,0.0455,0.0235,0.0213,0.0219,0.25373134,-0.19148937,0.0055248733,-0.053117786,0.24214418,1.3392857,1.9736843,0.8723404,0.015118806,-1957485.0,3063485.0,3832,2024-01-01
118,5,0.020499999,0.022799999,0.044999998,0.0336,0.06724661,8.049977e-06,5.0291615e-05,0.0039,0.020299999,0.0197,0.02,0.018099999,0.0455,0.0235,0.0213,0.0219,0.25373134,-0.19148937,0.0055248733,-0.053117786,0.24214418,1.3392857,1.9736843,0.8723404,0.015118806,-1957475.0,3063485.0,3832,2024-01-01
119,7,0.0224,0.024799999,0.047,0.036,0.07477192,7.59359e-06,4.9034137e-05,0.0039,0.022699999,0.021399999,0.022599999,0.020399999,0.0475,0.0253,0.0234,0.023699999,0.22866894,-0.18421052,0.0052910163,-0.050847452,0.2328767,1.3055556,1.8951613,0.88537544,0.00998006,-1957135.0,3063485.0,3832,2024-01-01
120,7,0.0224,0.024799999,0.047,0.036,0.07477192,7.59359e-06,4.9034137e-05,0.0039,0.022699999,0.021399999,0.022599999,0.020399999,0.0475,0.0253,0.0234,0.023699999,0.22866894,-0.18421052,0.0052910163,-0.050847452,0.2328767,1.3055556,1.8951613,0.88537544,0.00998006,-1957135.0,3063485.0,3832,2024-01-01
121,7,0.022499999,0.024899999,0.0471,0.0358,0.07497113,7.6045094e-06,4.9412676e-05,0.0039,0.022799999,0.0213,0.022599999,0.020399999,0.047599997,0.0253,0.0235,0.023799999,0.2260274,-0.17957167,0.0052798027,-0.050632905,0.22813037,1.3156425,1.8915664,0.889328,0.007968151,-1957125.0,3063485.0,3832,2024-01-01
122,7,0.022499999,0.024899999,0.0471,0.0358,0.07497113,7.6045094e-06,4.9412676e-05,0.0039,0.022799999,0.0213,0.022599999,0.020399999,0.047599997,0.0253,0.0235,0.023799999,0.2260274,-0.17957167,0.0052798027,-0.050632905,0.22813037,1.3156425,1.8915664,0.889328,0.007968151,-1957125.0,3063485.0,3832,2024-01-01
123,7,0.0224,0.024799999,0.047,0.036,0.07477192,7.59359e-06,4.9034137e-05,0.0039,0.022699999,0.021399999,0.022599999,0.020399999,0.0475,0.0253,0.0234,0.023699999,0.22866894,-0.18421052,0.0052910163,-0.050847452,0.2328767,1.3055556,1.8951613,0.88537544,0.00998006,-1957135.0,3063485.0,3832,2024-01-01
124,7,0.022499999,0.024899999,0.0471,0.0358,0.07497113,7.6045094e-06,4.9412676e-05,0.0039,0.022799999,0.0213,0.022599999,0.020399999,0.047599997,0.0253,0.0235,0.023799999,0.2260274,-0.17957167,0.0052798027,-0.050632905,0.22813037,1.3156425,1.8915664,0.889328,0.007968151,-1957125.0,3063485.0,3832,2024-01-01
125,7,0.022599999,0.0252,0.047,0.0357,0.074654385,7.5079083e-06,5.0191396e-05,0.0039,0.0224,0.021399999,0.0222,0.0201,0.047599997,0.024999999,0.0232,0.0234,0.23316064,-0.1724138,0.0063424846,-0.054393332,0.22469987,1.3165265,1.8650793,0.904,-0.003984094,-1957115.0,3063485.0,3832,2024-01-01
126,7,0.0224,0.024799999,0.047,0.036,0.07477192,7.59359e-06,4.9034137e-05,0.0039,0.022699999,0.021399999,0.022599999,0.020399999,0.0475,0.0253,0.0234,0.023699999,0.22866894,-0.18421052,0.0052910163,-0.050847452,0.2328767,1.3055556,1.8951613,0.88537544,0.00998006,-1957135.0,3063485.0,3832,2024-01-01
127,7,0.0218,0.0241,0.0471,0.0352,0.07478513,9.179365e-06,4.928166e-05,0.0039,0.0231,0.0218,0.022699999,0.0208,0.047799997,0.0255,0.023799999,0.0242,0.2158895,-0.18718381,0.0073761535,-0.050108925,0.23508771,1.3380682,1.9543568,0.85490197,0.028225798,-1957155.0,3063485.0,3832,2024-01-01
128,7,0.022,0.0244,0.047199998,0.0352,0.074902125,9.181505e-06,4.872182e-05,0.0039,0.023,0.0222,0.022699999,0.021,0.0479,0.0257,0.023799999,0.0241,0.2158895,-0.18120806,0.00736068,-0.051724132,0.23076923,1.340909,1.9344262,0.8560312,0.025948098,-1957165.0,3063485.0,3832,2024-01-01
129,7,0.0218,0.0241,0.0471,0.0352,0.07478513,9.179365e-06,4.928166e-05,0.0039,0.0231,0.0218,0.022699999,0.0208,0.047799997,0.0255,0.023799999,0.0242,0.2158895,-0.18718381,0.0073761535,-0.050108925,0.23508771,1.3380682,1.9543568,0.85490197,0.028225798,-1957155.0,3063485.0,3832,2024-01-01
130,7,0.0224,0.024799999,0.047,0.036,0.07477192,7.59359e-06,4.9034137e-05,0.0039,0.022699999,0.021399999,0.022599999,0.020399999,0.0475,0.0253,0.0234,0.023699999,0.22866894,-0.18421052,0.0052910163,-0.050847452,0.2328767,1.3055556,1.8951613,0.88537544,0.00998006,-1957135.0,3063485.0,3832,2024-01-01
131,7,0.022,0.0244,0.047199998,0.0352,0.074902125,9.181505e-06,4.872182e-05,0.0039,0.023,0.0222,0.022699999,0.021,0.0479,0.0257,0.023799999,0.0241,0.2158895,-0.18120806,0.00736068,-0.051724132,0.23076923,1.340909,1.9344262,0.8560312,0.025948098,-1957165.0,3063485.0,3832,2024-01-01
132,7,0.0218,0.0241,0.0471,0.0352,0.07478513,9.179365e-06,4.928166e-05,0.0039,0.0231,0.0218,0.022699999,0.0208,0.047799997,0.0255,0.023799999,0.0242,0.2158895,-0.18718381,0.0073761535,-0.050108925,0.23508771,1.3380682,1.9543568,0.85490197,0.028225798,-1957155.0,3063485.0,3832,2024-01-01
133,7,0.0224,0.024799999,0.047,0.036,0.07477192,7.59359e-06,4.9034137e-05,0.0039,0.022699999,0.021399999,0.022599999,0.020399999,0.0475,0.0253,0.0234,0.023699999,0.22866894,-0.18421052,0.0052910163,-0.050847452,0.2328767,1.3055556,1.8951613,0.88537544,0.00998006,-1957135.0,3063485.0,3832,2024-01-01
134,7,0.0218,0.024699999,0.0462,0.0352,0.0750003,8.300918e-06,4.8705584e-05,0.0039,0.0233,0.022799999,0.022799999,0.0211,0.0482,0.025799999,0.024,0.0244,0.21379313,-0.17529216,0.021186443,-0.06236557,0.23508771,1.3125,1.8704454,0.8449613,0.021782178,-1957195.0,3063485.0,3832,2024-01-01
135,7,0.022,0.024799999,0.046099998,0.0346,0.07271095,8.140653e-06,4.993142e-05,0.0039,0.0224,0.0223,0.0219,0.020399999,0.046499997,0.024799999,0.0231,0.023899999,0.22477876,-0.1649832,0.0043196473,-0.059829038,0.22261485,1.3323698,1.858871,0.8870968,0.0,-1957225.0,3063485.0,3832,2024-01-01
136,7,0.0207,0.0229,0.044499997,0.0336,0.06824264,7.778984e-06,4.9562248e-05,0.0039,0.0211,0.0218,0.0208,0.019299999,0.046099998,0.023599999,0.021699999,0.022699999,0.2352941,-0.18938051,0.017660055,-0.050458714,0.23756903,1.3244047,1.9432313,0.8771187,0.015053739,-1957255.0,3063485.0,3832,2024-01-01
137,7,0.020399999,0.0229,0.0447,0.0336,0.067221545,9.038162e-06,5.069044e-05,0.0039,0.02,0.0198,0.0201,0.018199999,0.0458,0.0231,0.0211,0.021599999,0.25139663,-0.18938051,0.0121546965,-0.057736754,0.24444446,1.3303572,1.9519651,0.88311684,0.004347819,-1957445.0,3063485.0,3832,2024-01-01
138,7,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
